Area,O_BetweenStreet1,O_BetweenStreet2,DewPointC,DurationSeconds,FeelsLikeC,Hourly_Counts,Sensor_Id,Sensor_Name,Side Of Street,StreetId,StreetName,Time,WindChillC,WindGustKmph,cloudcover,humidity,moon_illumination,pressure,tempC,winddirDegree,windspeedKmph,Vehicle Present
2,0.0,0.0,14,24830,26,0.0,0,0.0,3,926,3,0,25,5,0,52,26,1019,22,180,5,0
2,0.0,0.0,11,761,20,0.0,0,0.0,4,926,3,0,20,16,0,57,12,1021,19,104,8,1
4,35.0,37.0,5,363,13,944.0,52,6.0,2,627,2,12,13,17,43,52,72,1020,14,215,15,1
0,0.0,0.0,12,815,29,0.0,0,0.0,3,926,3,0,30,14,2,32,12,1019,30,147,8,0
2,0.0,0.0,15,2856,20,0.0,0,0.0,4,926,3,0,20,3,0,75,26,1019,18,258,2,0
3,0.0,0.0,11,412,25,0.0,0,0.0,4,911,2,0,25,23,0,43,12,1020,25,138,11,1
2,0.0,0.0,16,344,25,0.0,0,0.0,4,926,3,0,22,23,0,67,34,1019,22,133,14,0
9,34.0,10.0,5,3083,5,499.0,40,9.0,1,894,4,16,5,51,86,79,100,1006,9,279,33,1
1,0.0,0.0,13,219,28,0.0,0,0.0,4,907,1,0,27,11,4,41,12,1021,27,46,8,1
0,0.0,0.0,12,548,20,0.0,0,0.0,3,926,3,0,20,13,0,60,19,1019,19,167,6,1
2,0.0,0.0,16,197,18,0.0,0,0.0,4,926,3,0,18,15,85,86,34,1022,18,191,11,1
28,13.0,35.0,10,6088,13,1740.0,21,0.0,3,123,0,21,13,27,82,74,42,1009,14,199,19,1
23,28.0,28.0,14,933,17,343.0,36,11.0,1,1171,6,19,17,27,48,82,28,1018,17,134,18,1
3,0.0,0.0,16,510,21,0.0,0,0.0,4,911,2,0,21,16,75,75,34,1021,21,180,12,1
3,29.0,24.0,8,2267,8,1260.0,23,13.0,5,1285,7,13,8,31,62,82,62,1008,11,21,22,0
1,0.0,0.0,12,3962,24,0.0,0,0.0,4,907,1,0,23,16,4,50,12,1022,23,7,10,0
2,39.0,33.0,9,434,21,2505.0,53,5.0,3,528,1,12,21,19,2,46,13,1014,21,205,17,0
2,0.0,0.0,16,7200,25,0.0,0,0.0,3,926,3,0,22,23,0,67,34,1019,22,133,14,0
18,22.0,40.0,14,55,17,88.0,18,3.0,4,528,1,22,17,18,40,83,63,1010,17,210,12,0
2,0.0,0.0,18,611,19,0.0,0,0.0,3,926,3,0,19,22,68,90,26,1020,19,190,14,1
2,0.0,0.0,17,219,21,0.0,0,0.0,4,926,3,0,21,19,4,76,26,1019,21,192,13,1
2,0.0,0.0,16,7467,20,0.0,0,0.0,4,926,3,0,20,25,53,76,48,1015,20,181,17,1
0,0.0,0.0,14,7608,31,0.0,0,0.0,3,926,3,0,31,2,4,36,12,1020,30,128,2,1
28,36.0,12.0,12,241,14,706.0,21,0.0,4,123,0,1,14,6,0,91,28,1016,12,123,4,0
0,0.0,0.0,11,5711,25,0.0,0,0.0,3,926,3,0,25,23,0,43,12,1020,25,138,11,1
14,3.0,25.0,5,3615,12,237.0,36,11.0,2,1171,6,15,12,31,0,57,76,1015,14,196,27,1
3,0.0,0.0,16,1519,26,0.0,0,0.0,4,911,2,0,25,21,12,58,34,1019,25,169,15,1
0,0.0,0.0,11,192,26,0.0,0,0.0,3,926,3,0,26,22,0,39,12,1020,26,144,11,1
8,22.0,40.0,8,69,13,1085.0,21,0.0,3,123,0,18,13,16,100,68,50,1021,13,82,8,1
15,13.0,35.0,4,259,7,889.0,30,8.0,3,894,4,12,7,40,84,68,15,1018,10,219,28,0
1,0.0,0.0,12,2489,26,0.0,0,0.0,4,907,1,0,25,15,4,44,12,1022,25,5,11,0
0,0.0,0.0,10,182,28,0.0,0,0.0,3,926,3,0,29,15,0,30,19,1019,29,179,10,0
14,34.0,10.0,12,2998,16,815.0,21,0.0,3,123,0,12,16,15,88,79,19,1022,16,233,11,1
2,0.0,0.0,15,1600,20,0.0,0,0.0,4,926,3,0,20,3,35,77,41,1018,19,145,2,0
6,32.0,29.0,15,745,17,12.0,53,5.0,4,528,1,1,17,8,12,90,56,1015,16,184,4,1
3,22.0,40.0,7,219,14,872.0,40,9.0,1,894,4,17,14,10,1,62,19,1019,13,188,7,1
2,0.0,0.0,17,20960,19,0.0,0,0.0,3,926,3,0,19,20,92,92,34,1021,18,184,14,0
15,36.0,12.0,8,805,9,1039.0,30,8.0,4,894,4,21,9,21,44,83,3,1021,10,240,12,1
2,0.0,0.0,16,650,17,0.0,0,0.0,4,926,3,0,17,12,79,96,48,1014,17,181,8,1
3,0.0,0.0,10,226,29,0.0,0,0.0,3,669,0,0,30,20,1,30,12,1019,30,157,12,0
6,18.0,30.0,15,309,20,761.0,17,4.0,3,528,1,18,20,12,2,70,19,1023,19,86,6,1
20,38.0,21.0,9,1632,16,1219.0,2,2.0,4,123,0,18,16,23,6,63,54,1025,16,165,13,1
14,34.0,10.0,6,19267,6,59.0,21,0.0,3,123,0,2,6,18,73,87,26,1023,8,233,11,0
24,13.0,35.0,14,2933,32,1547.0,53,5.0,3,528,1,13,32,13,16,33,63,1009,32,239,8,1
2,0.0,0.0,17,2091,21,0.0,0,0.0,4,926,3,0,21,19,4,76,26,1019,21,192,13,0
3,0.0,0.0,11,1251,25,0.0,0,0.0,4,911,2,0,25,23,0,43,12,1020,25,138,11,1
8,22.0,40.0,9,268,17,1523.0,2,2.0,3,123,0,18,17,19,8,62,54,1026,16,133,9,1
3,0.0,0.0,16,728,17,0.0,0,0.0,4,911,2,0,17,3,0,92,26,1018,14,235,2,1
0,0.0,0.0,15,1499,25,0.0,0,0.0,4,926,3,0,24,1,27,56,41,1018,24,183,1,1
1,0.0,0.0,16,1825,29,0.0,0,0.0,4,907,1,0,28,3,0,46,19,1021,26,0,3,0
0,0.0,0.0,15,4660,25,0.0,0,0.0,4,926,3,0,24,1,27,56,41,1018,24,183,1,1
2,0.0,0.0,17,97,21,0.0,0,0.0,4,926,3,0,21,19,4,76,26,1019,21,192,13,0
2,0.0,0.0,15,867,17,0.0,0,0.0,4,926,3,0,17,5,0,87,26,1018,15,210,3,0
0,0.0,0.0,16,248,26,0.0,0,0.0,4,926,3,0,25,23,2,55,34,1019,25,169,16,0
0,0.0,0.0,15,1197,20,0.0,0,0.0,3,926,3,0,20,3,35,77,41,1018,19,145,2,0
0,0.0,0.0,16,224,20,0.0,0,0.0,3,926,3,0,20,13,3,78,41,1014,20,210,7,1
6,2.0,18.0,7,1429,13,712.0,21,0.0,4,123,0,11,13,11,7,65,79,1028,14,318,9,0
12,28.0,28.0,5,7342,5,74.0,23,13.0,5,1285,7,0,5,11,2,93,73,1034,5,41,5,0
11,28.0,28.0,4,100,9,482.0,52,6.0,2,627,2,10,9,12,73,67,73,1033,10,15,9,1
3,0.0,0.0,17,384,18,0.0,0,0.0,4,911,2,0,18,12,80,94,48,1014,17,169,8,1
2,0.0,0.0,10,512,26,0.0,0,0.0,4,926,3,0,25,20,0,41,19,1019,25,169,11,1
6,11.0,29.0,4,50,4,157.0,21,0.0,3,123,0,7,4,18,4,83,84,1017,6,337,10,0
6,18.0,30.0,10,1653,19,575.0,18,3.0,3,528,1,12,19,10,3,56,17,1017,19,230,9,0
0,0.0,0.0,15,7429,17,0.0,0,0.0,3,926,3,0,17,4,29,90,41,1018,16,121,3,0
21,41.0,32.0,14,1831,17,174.0,30,8.0,1,894,4,7,17,14,38,82,0,1014,17,23,9,0
15,36.0,12.0,9,196,13,922.0,30,8.0,4,894,4,13,13,30,83,69,100,1011,14,204,24,0
2,0.0,0.0,12,214,21,0.0,0,0.0,4,926,3,0,21,17,3,56,12,1022,21,9,10,0
3,0.0,0.0,13,638,20,0.0,0,0.0,4,911,2,0,20,15,9,62,55,1017,20,151,13,1
16,22.0,19.0,12,270,27,325.0,10,15.0,3,1381,9,18,26,22,11,42,0,1008,26,106,10,1
12,28.0,28.0,8,229,9,2929.0,24,12.0,5,1285,7,18,9,36,76,77,100,1016,12,237,23,1
1,0.0,0.0,16,204,19,0.0,0,0.0,4,907,1,0,19,24,64,79,48,1016,19,178,16,0
0,34.0,10.0,5,143,12,716.0,18,3.0,3,528,1,12,12,22,6,56,0,1015,13,332,17,1
6,32.0,17.0,13,14346,18,1393.0,21,0.0,4,123,0,12,18,14,48,74,25,1015,18,226,10,1
0,0.0,0.0,13,2271,30,0.0,0,0.0,3,926,3,0,31,8,3,34,12,1020,30,138,5,0
15,36.0,12.0,8,790,14,590.0,40,9.0,4,894,4,14,14,7,83,65,0,1018,14,280,5,1
0,0.0,0.0,16,6545,20,0.0,0,0.0,4,926,3,0,20,15,97,80,34,1022,20,186,12,1
6,17.0,11.0,12,3526,15,3388.0,1,1.0,1,123,0,12,15,21,98,83,36,1019,15,32,13,1
6,38.0,1.0,11,763,13,485.0,53,5.0,4,528,1,21,13,18,17,88,85,1009,13,148,10,1
2,0.0,0.0,17,149,19,0.0,0,0.0,4,926,3,0,19,12,80,88,48,1015,19,168,8,0
3,0.0,0.0,13,1460,19,0.0,0,0.0,3,669,0,0,19,17,30,70,55,1017,19,149,13,0
3,0.0,0.0,15,5486,26,0.0,0,0.0,4,911,2,0,25,18,3,55,26,1018,25,190,15,0
3,0.0,0.0,16,4341,18,0.0,0,0.0,4,911,2,0,18,15,85,86,34,1022,18,191,11,1
6,27.0,15.0,8,368,10,112.0,11,16.0,5,1398,10,8,10,15,60,84,71,1027,11,315,10,1
2,0.0,0.0,17,2822,21,0.0,0,0.0,4,926,3,0,21,19,4,76,26,1019,21,192,13,1
0,15.0,13.0,7,70,9,25.0,36,11.0,1,1171,6,0,9,13,31,86,11,1029,9,352,6,1
20,38.0,21.0,12,92,18,649.0,2,2.0,4,123,0,8,18,9,11,69,48,1022,17,230,8,1
9,25.0,2.0,12,93,19,639.0,36,11.0,1,1171,6,14,19,18,42,65,70,1003,19,239,13,1
1,0.0,0.0,14,336,26,0.0,0,0.0,3,907,1,0,26,5,0,48,19,1021,23,7,4,0
2,0.0,0.0,15,41,26,0.0,0,0.0,4,926,3,0,25,4,22,54,41,1017,25,188,3,0
6,31.0,34.0,9,268,19,233.0,2,2.0,4,123,0,7,19,32,7,54,84,1019,19,122,20,0
2,0.0,0.0,13,69,17,0.0,0,0.0,4,926,3,0,17,25,0,77,55,1018,17,132,15,0
6,8.0,39.0,10,310,14,753.0,21,0.0,3,123,0,23,14,16,12,76,19,1012,15,165,11,1
0,0.0,0.0,16,185,28,0.0,0,0.0,3,926,3,0,27,8,12,49,41,1015,27,199,7,0
15,36.0,12.0,3,89,6,87.0,40,9.0,4,894,4,22,6,11,33,76,54,1031,7,153,6,1
26,40.0,16.0,1,29,12,570.0,52,6.0,5,627,2,15,12,5,100,50,4,1021,11,78,4,0
0,0.0,0.0,18,2659,19,0.0,0,0.0,4,926,3,0,19,23,100,94,26,1021,19,188,15,1
10,36.0,12.0,9,115,14,532.0,18,3.0,4,528,1,15,14,4,100,69,0,1018,14,261,3,1
21,41.0,32.0,9,86,13,157.0,30,8.0,3,894,4,0,13,17,3,71,6,1020,14,177,10,1
23,23.0,27.0,12,3897,20,170.0,36,11.0,1,1171,6,20,20,19,6,59,5,1021,20,113,9,1
2,0.0,0.0,17,4739,18,0.0,0,0.0,4,926,3,0,18,12,80,92,48,1015,18,162,8,1
1,0.0,0.0,16,681,18,0.0,0,0.0,4,907,1,0,18,1,0,87,26,1019,15,298,1,1
2,0.0,0.0,10,6789,28,0.0,0,0.0,4,926,3,0,29,15,0,30,19,1019,29,179,10,0
17,41.0,32.0,15,2070,20,1271.0,21,0.0,3,123,0,18,20,12,2,70,19,1023,19,86,6,1
6,31.0,34.0,10,6542,15,926.0,17,4.0,3,528,1,14,15,2,1,70,87,1032,13,210,2,1
6,38.0,1.0,9,116,17,1486.0,53,5.0,3,528,1,11,17,6,3,60,79,1023,16,244,6,0
6,18.0,41.0,6,3214,8,190.0,2,2.0,3,123,0,22,8,22,72,76,69,1026,10,190,14,0
2,0.0,0.0,17,4810,20,0.0,0,0.0,4,926,3,0,20,19,5,83,26,1019,20,193,12,1
4,35.0,37.0,16,232,31,831.0,52,6.0,2,627,2,14,30,34,58,43,2,998,30,299,21,0
0,0.0,0.0,12,9435,23,0.0,0,0.0,4,926,3,0,23,7,0,49,19,1021,21,14,4,1
3,0.0,0.0,17,4306,21,0.0,0,0.0,4,911,2,0,21,19,4,76,26,1019,21,192,13,0
3,0.0,0.0,11,7200,25,0.0,0,0.0,4,669,0,0,25,23,0,43,12,1020,25,138,11,0
11,39.0,33.0,9,28,13,589.0,40,9.0,3,894,4,15,13,20,43,71,41,1020,14,175,15,0
21,41.0,32.0,9,271,11,868.0,30,8.0,1,894,4,14,11,27,77,78,3,1017,13,281,19,1
14,34.0,10.0,4,316,8,1093.0,21,0.0,3,123,0,17,8,20,17,71,84,1014,10,123,12,1
0,15.0,13.0,5,727,5,12.0,36,11.0,1,1171,6,5,5,35,51,83,87,1005,8,304,22,0
1,0.0,0.0,15,1064,27,0.0,0,0.0,4,907,1,0,27,15,8,50,41,1014,26,190,12,1
2,0.0,0.0,16,1253,27,0.0,0,0.0,4,926,3,0,27,12,10,50,41,1014,27,194,9,0
4,35.0,37.0,11,781,12,598.0,52,6.0,2,627,2,21,12,29,34,92,46,1006,13,1,14,1
0,0.0,0.0,14,307,29,0.0,0,0.0,3,926,3,0,29,6,4,38,12,1021,29,87,5,0
2,0.0,0.0,16,4913,18,0.0,0,0.0,4,926,3,0,18,19,85,90,34,1021,18,194,13,0
2,0.0,0.0,18,317,20,0.0,0,0.0,3,926,3,0,20,20,36,87,26,1020,20,191,13,1
2,0.0,0.0,15,7288,20,0.0,0,0.0,3,926,3,0,20,3,0,75,26,1019,18,258,2,0
2,0.0,0.0,13,3947,19,0.0,0,0.0,4,926,3,0,19,14,2,64,12,1021,19,20,7,1
0,15.0,13.0,13,67,18,84.0,36,11.0,1,1171,6,22,18,15,9,71,5,1021,18,98,7,1
20,3.0,25.0,6,144,11,230.0,23,13.0,2,1285,7,20,11,63,38,58,79,1010,14,12,35,0
2,0.0,0.0,13,23677,18,0.0,0,0.0,4,926,3,0,18,8,0,72,26,1019,17,224,4,0
0,0.0,0.0,15,5407,17,0.0,0,0.0,3,926,3,0,17,18,47,89,55,1016,17,166,12,0
20,25.0,2.0,14,62,25,660.0,23,13.0,2,1285,7,14,23,13,9,56,100,1007,23,172,12,0
15,36.0,12.0,4,551,5,49.0,40,9.0,3,894,4,7,5,71,8,68,36,1013,9,5,47,0
0,0.0,0.0,11,174,24,0.0,0,0.0,4,926,3,0,23,21,0,47,12,1020,23,127,10,1
20,38.0,21.0,5,781,7,974.0,21,0.0,3,123,0,22,7,36,9,72,29,1019,9,6,22,1
20,3.0,25.0,12,2529,26,1191.0,23,13.0,2,1285,7,17,25,14,25,44,29,1009,25,152,7,0
3,0.0,0.0,16,1372,29,0.0,0,0.0,3,669,0,0,28,3,0,46,19,1021,26,0,3,1
0,0.0,0.0,15,4905,26,0.0,0,0.0,3,926,3,0,25,4,22,54,41,1017,25,188,3,1
6,31.0,34.0,6,10483,8,228.0,2,2.0,4,123,0,7,8,19,54,77,72,1023,10,284,12,1
7,30.0,9.0,15,3685,22,219.0,46,10.0,3,1102,5,10,22,20,26,65,19,1007,22,200,16,1
15,13.0,35.0,9,1173,13,742.0,30,8.0,1,894,4,15,13,20,43,71,41,1020,14,175,15,0
3,0.0,0.0,11,185,25,0.0,0,0.0,4,911,2,0,23,18,0,46,19,1019,23,164,9,0
0,0.0,0.0,11,190,22,0.0,0,0.0,3,926,3,0,22,18,0,52,12,1021,21,116,9,1
8,22.0,40.0,13,6477,16,945.0,21,0.0,3,123,0,14,16,14,82,81,0,1007,16,244,10,1
2,0.0,0.0,11,126,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,1
6,8.0,39.0,11,160,12,2129.0,1,1.0,3,123,0,18,12,50,84,84,40,999,14,330,28,1
1,0.0,0.0,12,2110,25,0.0,0,0.0,4,907,1,0,25,26,0,45,55,1016,25,159,20,0
3,0.0,0.0,15,82,17,0.0,0,0.0,4,911,2,0,17,19,56,90,55,1016,17,158,13,1
20,38.0,21.0,16,6547,19,42.0,1,1.0,3,123,0,1,19,7,5,82,100,1007,18,225,4,0
3,0.0,0.0,15,1034,20,0.0,0,0.0,4,911,2,0,20,3,0,75,26,1019,18,258,2,0
2,0.0,0.0,15,560,22,0.0,0,0.0,4,926,3,0,22,2,31,67,41,1018,21,164,1,0
16,4.0,31.0,4,268,6,10.0,10,15.0,4,1381,9,0,6,7,6,91,0,1029,5,52,3,1
6,11.0,29.0,6,2925,8,224.0,2,2.0,3,123,0,0,8,50,12,68,77,1015,11,9,30,1
8,22.0,40.0,9,3292,21,2342.0,2,2.0,3,123,0,16,21,9,12,46,61,1022,21,75,5,1
21,41.0,32.0,8,8341,8,703.0,30,8.0,1,894,4,14,8,33,73,86,62,1008,10,12,22,0
12,23.0,27.0,13,4555,13,22.0,23,13.0,5,1285,7,3,13,3,100,98,0,1021,13,279,2,0
2,0.0,0.0,15,9460,17,0.0,0,0.0,4,926,3,0,17,14,7,90,41,1019,16,118,7,1
15,36.0,12.0,5,213,9,1374.0,30,8.0,1,894,4,18,9,16,26,72,29,1020,10,12,8,0
0,0.0,0.0,15,7919,25,0.0,0,0.0,4,926,3,0,24,1,27,56,41,1018,24,183,1,0
2,39.0,33.0,6,75,10,1366.0,17,4.0,3,528,1,13,10,33,37,67,22,1018,12,3,27,1
19,7.0,38.0,18,752,26,1116.0,29,14.0,5,1294,8,15,24,11,6,66,0,1012,24,169,9,1
0,34.0,10.0,4,1482,6,256.0,17,4.0,4,528,1,6,6,5,19,89,55,1032,5,316,2,1
2,0.0,0.0,16,2897,29,0.0,0,0.0,4,926,3,0,28,3,0,46,19,1021,26,0,3,0
6,18.0,30.0,10,1560,20,1081.0,53,5.0,4,528,1,18,20,13,45,51,50,1005,20,187,8,1
6,2.0,18.0,17,14533,19,2238.0,1,1.0,4,123,0,19,19,9,80,87,6,1013,19,145,4,1
2,0.0,0.0,16,25200,20,0.0,0,0.0,3,926,3,0,20,12,79,78,48,1015,20,181,9,0
1,0.0,0.0,13,701,26,0.0,0,0.0,4,907,1,0,26,13,2,46,26,1018,25,187,11,1
2,0.0,0.0,17,24930,19,0.0,0,0.0,4,926,3,0,19,20,92,92,34,1021,18,184,14,0
7,30.0,9.0,12,3710,15,167.0,46,10.0,1,1102,5,17,15,17,4,79,86,1024,16,210,10,0
6,11.0,29.0,9,6867,18,688.0,2,2.0,1,123,0,9,18,19,14,54,61,1026,18,5,15,1
3,22.0,40.0,2,2063,8,360.0,40,9.0,1,894,4,12,8,37,44,54,0,1018,11,360,32,0
25,39.0,4.0,12,9170,20,171.0,50,7.0,1,655,3,10,20,6,45,61,70,1004,19,262,5,1
0,0.0,0.0,15,1414,17,0.0,0,0.0,3,926,3,0,17,3,38,88,41,1018,17,126,2,0
9,34.0,10.0,9,2867,12,290.0,30,8.0,1,894,4,9,12,7,42,84,61,1034,12,287,6,1
2,0.0,0.0,15,289,20,0.0,0,0.0,3,926,3,0,20,3,0,75,26,1019,18,258,2,1
3,0.0,0.0,11,2147,26,0.0,0,0.0,4,911,2,0,26,22,0,39,12,1020,26,144,11,1
15,13.0,35.0,12,314,16,467.0,40,9.0,1,894,4,11,16,18,81,75,69,1016,16,168,15,0
20,38.0,21.0,10,79,15,961.0,21,0.0,4,123,0,16,15,20,37,72,21,1020,15,240,12,0
28,36.0,12.0,9,74,14,2660.0,2,2.0,3,123,0,16,14,12,48,72,87,1024,14,206,7,1
2,39.0,33.0,13,4644,16,59.0,18,3.0,3,528,1,22,16,15,4,84,0,1021,16,100,7,0
0,0.0,0.0,15,5358,22,0.0,0,0.0,4,926,3,0,22,4,0,64,26,1019,20,219,3,0
0,0.0,0.0,15,89,20,0.0,0,0.0,3,926,3,0,20,3,0,75,26,1019,18,258,2,0
24,13.0,35.0,12,159,29,248.0,18,3.0,4,528,1,11,29,8,0,35,19,1020,28,120,6,1
6,31.0,8.0,8,914,10,549.0,1,1.0,1,123,0,22,10,26,50,78,100,1015,12,202,16,1
6,18.0,30.0,3,872,5,1138.0,53,5.0,4,528,1,15,5,28,81,69,32,1023,8,184,20,0
0,0.0,0.0,16,34792,17,0.0,0,0.0,3,926,3,0,17,8,24,94,48,1014,17,192,5,0
2,0.0,0.0,14,758,31,0.0,0,0.0,3,926,3,0,31,2,4,36,12,1020,30,128,2,1
0,0.0,0.0,15,138,17,0.0,0,0.0,4,926,3,0,17,14,7,90,41,1019,16,118,7,1
23,0.0,22.0,17,807,18,184.0,36,11.0,1,1171,6,20,18,13,71,90,75,1007,18,211,9,1
1,0.0,0.0,12,638,19,0.0,0,0.0,4,907,1,0,19,11,0,67,19,1019,17,168,5,0
2,0.0,0.0,15,123,18,0.0,0,0.0,4,926,3,0,18,20,72,85,48,1016,18,169,14,1
6,8.0,39.0,19,501,31,1232.0,2,2.0,3,123,0,10,30,24,11,53,92,1011,29,343,16,1
0,0.0,0.0,16,1846,26,0.0,0,0.0,3,926,3,0,25,21,12,58,34,1019,25,169,15,1
15,13.0,35.0,6,666,8,293.0,40,9.0,3,894,4,7,8,24,95,74,4,1022,10,220,16,0
27,21.0,22.0,7,530,10,1104.0,23,13.0,2,1285,7,17,10,24,31,75,0,1019,11,327,14,0
28,36.0,12.0,11,968,28,271.0,1,1.0,4,123,0,7,28,30,11,34,70,1006,28,335,16,1
2,0.0,0.0,16,1447,18,0.0,0,0.0,3,926,3,0,18,2,0,89,26,1018,15,266,1,1
6,11.0,29.0,12,311,23,441.0,21,0.0,3,123,0,8,23,8,5,53,85,1016,22,238,6,1
2,0.0,0.0,14,4809,26,0.0,0,0.0,3,926,3,0,25,9,1,49,26,1019,24,184,8,0
0,0.0,0.0,17,5192,21,0.0,0,0.0,3,926,3,0,21,19,4,76,26,1019,21,192,13,1
2,0.0,0.0,16,4181,26,0.0,0,0.0,3,926,3,0,25,21,12,58,34,1019,25,169,15,0
3,0.0,0.0,10,1517,26,0.0,0,0.0,4,911,2,0,27,22,0,35,19,1018,27,174,13,0
3,0.0,0.0,16,6343,17,0.0,0,0.0,4,669,0,0,17,23,2,89,34,1019,17,117,11,1
14,34.0,10.0,13,46,12,2458.0,1,1.0,3,123,0,16,12,46,100,92,93,1005,14,228,33,0
6,20.0,29.0,2,1826,3,78.0,53,5.0,3,528,1,6,3,29,77,75,0,1016,7,8,19,0
0,15.0,13.0,7,87,16,563.0,36,11.0,1,1171,6,13,16,21,89,58,31,1022,16,221,16,1
3,0.0,0.0,16,107,26,0.0,0,0.0,3,669,0,0,24,23,2,59,34,1019,24,157,15,1
6,18.0,17.0,13,64,21,1221.0,1,1.0,1,123,0,9,21,7,32,59,5,1015,21,198,6,0
2,0.0,0.0,12,12219,20,0.0,0,0.0,4,926,3,0,20,13,0,60,19,1019,19,167,6,0
0,15.0,13.0,13,15,14,63.0,36,11.0,1,1171,6,6,14,8,47,96,0,1021,14,14,5,0
3,0.0,0.0,16,505,29,0.0,0,0.0,4,911,2,0,28,3,0,46,19,1021,26,0,3,1
12,28.0,28.0,10,846,15,2295.0,24,12.0,5,1285,7,15,15,21,89,70,0,1019,15,335,14,1
16,4.0,31.0,6,484,12,67.0,10,15.0,4,1381,9,16,12,48,38,58,22,999,14,314,32,1
0,0.0,0.0,13,5374,19,0.0,0,0.0,3,926,3,0,19,25,0,68,55,1018,19,138,15,1
16,22.0,19.0,16,165,25,181.0,10,15.0,3,1381,9,18,22,23,0,67,34,1019,22,133,14,0
8,22.0,40.0,13,247,19,2559.0,1,1.0,3,123,0,19,19,16,13,68,34,1014,19,173,9,1
6,18.0,30.0,9,90,13,795.0,53,5.0,3,528,1,15,13,3,4,75,80,1032,12,142,2,1
2,0.0,0.0,11,82,26,0.0,0,0.0,4,926,3,0,26,22,0,39,12,1020,26,144,11,0
10,36.0,12.0,6,7,6,177.0,53,5.0,3,528,1,22,6,19,23,90,26,1023,8,339,10,0
6,5.0,11.0,14,8689,15,301.0,2,2.0,3,123,0,21,15,8,72,93,0,1012,15,163,4,0
6,5.0,11.0,11,2533,11,471.0,21,0.0,3,123,0,10,11,45,76,83,40,1004,14,116,30,0
3,22.0,40.0,4,1816,7,113.0,40,9.0,1,894,4,6,7,18,10,76,87,1025,8,3,9,0
2,39.0,33.0,18,96,25,1227.0,17,4.0,3,528,1,9,22,13,68,76,72,1011,22,300,11,1
24,13.0,35.0,6,2871,8,52.0,18,3.0,4,528,1,23,8,7,28,90,99,1025,7,211,3,0
4,35.0,37.0,7,2260,10,188.0,52,6.0,2,627,2,9,10,25,6,74,55,1021,12,357,19,0
8,22.0,40.0,6,132,8,1092.0,21,0.0,3,123,0,17,8,20,54,78,19,1024,9,3,13,1
6,17.0,11.0,16,727,29,1377.0,2,2.0,1,123,0,11,28,25,6,49,84,1016,28,11,17,0
3,0.0,0.0,16,834,27,0.0,0,0.0,3,669,0,0,27,12,10,50,41,1014,27,194,9,1
3,0.0,0.0,13,851,19,0.0,0,0.0,4,911,2,0,19,17,30,70,55,1017,19,149,13,0
2,39.0,33.0,7,4358,7,23.0,17,4.0,3,528,1,5,7,37,94,78,100,1021,10,207,26,0
6,32.0,29.0,7,559,8,860.0,53,5.0,4,528,1,18,8,12,47,87,4,1029,9,132,6,1
2,0.0,0.0,10,2359,28,0.0,0,0.0,4,926,3,0,29,15,0,30,19,1019,29,179,10,1
0,0.0,0.0,16,135,20,0.0,0,0.0,3,926,3,0,20,25,53,76,48,1015,20,181,17,1
2,39.0,33.0,6,1149,6,34.0,18,3.0,3,528,1,0,6,28,100,84,69,1007,9,353,17,0
6,38.0,1.0,12,93,17,1531.0,53,5.0,4,528,1,16,17,16,4,71,86,1024,17,213,10,0
6,18.0,17.0,8,10358,17,1696.0,2,2.0,1,123,0,18,17,21,0,54,18,1018,17,128,10,1
0,6.0,13.0,11,201,13,725.0,52,6.0,5,627,2,16,13,13,86,85,71,1027,13,241,8,1
20,38.0,21.0,12,167,19,732.0,2,2.0,4,123,0,9,19,10,12,64,48,1022,18,222,8,0
6,11.0,29.0,9,1391,24,2320.0,2,2.0,1,123,0,14,23,7,13,42,61,1022,22,50,5,0
1,29.0,24.0,5,36711,5,265.0,52,6.0,2,627,2,0,5,23,15,84,87,1023,7,334,14,0
6,8.0,39.0,14,52,24,1203.0,21,0.0,3,123,0,16,23,16,14,57,85,1015,23,189,12,0
21,41.0,32.0,3,421,4,60.0,30,8.0,3,894,4,6,4,23,36,79,11,1023,6,210,14,1
1,0.0,0.0,17,231,24,0.0,0,0.0,3,907,1,0,23,15,49,69,48,1014,23,187,12,1
21,41.0,32.0,13,3011,25,494.0,40,9.0,1,894,4,15,23,15,10,56,100,1006,22,170,13,0
6,38.0,1.0,6,308,13,1027.0,18,3.0,3,528,1,16,13,10,13,62,55,1029,13,174,6,1
3,0.0,0.0,14,915,26,0.0,0,0.0,4,911,2,0,25,17,3,49,26,1018,25,190,15,1
17,41.0,32.0,7,2391,10,1457.0,21,0.0,3,123,0,20,10,7,23,80,41,1023,10,170,4,1
0,0.0,0.0,12,2096,29,0.0,0,0.0,3,926,3,0,29,8,0,35,19,1020,28,120,6,1
1,0.0,0.0,16,267,25,0.0,0,0.0,4,907,1,0,23,19,41,65,48,1014,23,187,16,1
21,41.0,32.0,8,30,16,1104.0,30,8.0,3,894,4,12,16,12,90,58,50,1019,16,30,9,0
1,0.0,0.0,16,919,26,0.0,0,0.0,4,907,1,0,25,21,12,58,34,1019,25,169,15,0
7,30.0,9.0,2,27000,2,11.0,46,10.0,4,1102,5,0,2,35,86,76,31,1011,6,263,23,0
